state0,state1,reward
73,299,-4.731249999999998
71,66,-117.3345
3,136,-293.241
7,8,-263.7915
144,8,-266.006
124,35,-185.784
100,32,-208.5195
48,5,-377.60699999999997
180,170,-12.1161
268,3,-257.5295
272,859,-20.441300000000005
106,11,-283.243
98,57,-141.707
9,563,-17.7515
32,43,-134.77200000000002
7,843,-0.6288499999999999
215,8,-207.601
180,3,-307.0540000000001
79,487,-29.66435
54,12,-321.0750000000001
83,16,-279.1735
5,413,-118.82250000000002
5,169,-231.0405
4,179,-245.3745
5,584,-62.411
86,729,-56.3245
136,3,-336.6035
136,167,-16.250700000000002
4,541,-98.319
200,21,-166.234
93,302,-8.70805
3,51,-319.694
85,58,-140.22
5,42,-246.493
52,138,7.267899999999999
10,41,-100.2175
6,78,-248.50799999999998
39,822,-74.45
9,117,-195.855
7,20,54.279
18,32,-110.421
242,394,2.039845
43,776,-69.025
6,283,-157.9755
29,8,-359.788
207,98,-49.5825
11,759,-16.516450000000006
12,548,-0.6423500000000004
14,982,-63.57300000000001
208,71,-75.4455
5,562,-68.7805
162,10,-237.93000000000006
135,260,3.31267
282,64,-48.332
95,107,-59.426
30,25,-233.187
216,379,2.18576
5,74,-269.33050000000003
133,831,-51.486000000000004
3,68,-320.4565
12,46,-79.3845
3,982,-47.195
100,22,-242.0765
64,76,-90.2045
9,99,-198.749
73,651,-50.18849999999999
27,526,-13.34565
27,87,-12.4222
32,638,-43.2165
144,37,-168.1975
13,292,-87.66400000000002
11,53,-126.7235
131,103,-62.8395
69,257,4.6142
64,785,-69.289
14,129,-138.3255
6,4,-347.519
109,236,-5.868450000000006
3,120,-300.8265
18,582,-5.4941
50,10,-336.221
42,756,-66.4465
36,964,-88.76849999999996
56,472,-23.064150000000005
4,207,-231.0945
6,40,-210.0875
139,6,-286.699
140,37,-170.68599999999995
235,694,-15.948
170,7,-251.2325
18,428,-10.583099999999991
6,790,20.4377
9,596,-7.911000000000001
7,634,-17.632649999999995
34,3,-411.7415
23,26,-200.868
25,24,-224.948
125,198,-13.908299999999995
11,28,-18.830400000000004
20,525,8.39615
113,34,-194.815
290,67,-41.1125
24,22,-236.94099999999997
38,153,-8.8991
77,547,-37.264
67,332,-7.905450000000003
10,758,-10.190599999999991
187,4,-276.3505
14,139,-136.937
29,47,-101.274
96,163,-19.3033
5,82,-268.1565
3,111,-305.0295
77,61,-131.94899999999998
157,90,-75.2815
38,259,-5.945299999999996
7,30,-119.6625
40,178,-5.495000000000001
48,662,-54.351000000000006
80,52,-155.9785
83,95,-68.63149999999999
35,4,-397.48199999999997
30,226,-32.377250000000004
38,15,-306.9725
5,411,-119.522
57,591,-42.4785
55,787,-71.9155
208,408,2.150185
5,374,-134.076
50,67,-94.459
4,160,-255.2045
123,8,-285.0615
144,147,-24.71465000000001
232,54,-85.2145
17,24,-173.524
97,900,-70.09899999999999
165,5,-276.378
50,27,-242.2215
3,20,-223.956
100,66,-122.02
8,92,-213.8025
23,428,7.9256
196,11,-204.32
101,3,-362.515
8,477,-54.94799999999999
25,35,-147.416
8,38,-140.151
8,191,-177.73
108,40,-182.2795
157,405,-10.485500000000002
90,63,-128.14
3,271,-228.803
178,196,-4.626249999999999
202,16,-179.46200000000005
7,17,-53.76649999999999
82,20,-262.715
219,14,-173.36200000000005
50,98,-32.480450000000005
82,233,-5.964400000000008
130,710,-45.343
6,191,-203.74400000000003
8,156,-193.91
31,10,-342.836
105,7,-309.013
221,490,-0.9197000000000006
22,65,-2.2166500000000013
4,18,-129.67499999999998
95,22,-245.74599999999998
251,85,-42.242
58,102,-40.7015
193,24,-164.023
262,3,-260.5485
7,830,17.97055
19,369,-27.17325
91,14,-282.086
5,9,-167.72449999999995
4,528,-102.209
13,227,-115.882
132,24,-210.929
3,474,-153.6005
162,61,-110.62799999999999
50,8,-350.4535
77,38,-199.02
159,20,-201.5745
16,330,-54.980500000000006
5,369,-136.0935
14,11,-298.599
296,3,-244.041
54,29,-233.1665
171,220,3.31125
16,11,-309.8765
72,614,-46.58600000000001
27,91,-18.6571
267,36,-90.363
4,270,-200.2475
16,669,-19.5376
17,107,-108.8375
61,31,-225.428
8,488,-51.1575
70,6,-349.7215
31,141,-31.037499999999994
70,528,-34.6455
14,498,-5.2742
32,465,-5.784099999999999
6,65,-246.158
23,16,-283.6895
35,56,-91.322
70,49,-162.013
9,62,-183.3705
99,9,-301.0295
253,15,-144.751
16,343,-50.9115
10,22,-74.2405
43,902,-84.11949999999999
5,473,-97.1615
7,16,-76.18499999999997
101,138,-34.626650000000005
26,926,-78.587
24,16,-286.2605
117,487,-22.1824
14,365,-52.31350000000001
263,129,-11.55455
71,180,-1.4660499999999992
41,26,-242.831
232,851,-30.887150000000005
212,104,-41.81399999999999
59,15,-300.9725
90,3,-371.0055
3,42,-313.678
88,4,-355.0385
57,14,-307.465
13,232,-113.2995
4,136,-267.4125
41,83,-34.5266
155,292,-2.6846999999999994
31,784,-65.4565
45,448,-14.77805
293,178,3.158785
44,25,-250.349
99,254,-5.247950000000003
9,14,-184.368
83,15,-283.9
4,198,-235.5945
10,6,-347.2940000000001
4,44,-281.6835
23,79,-28.91445
4,35,-262.531
5,181,-224.7475
127,52,-145.2365
43,3,-406.3665
165,6,-264.676
13,169,-137.8285
12,267,-105.7315
189,284,2.712235
16,280,-75.447
73,232,4.69597
53,6,-364.3635
28,162,-46.858000000000004
138,525,-26.61565
39,3,-408.9
19,563,-4.05705
19,163,-94.016
229,26,-133.1795
146,347,-10.402900000000002
48,54,-130.591
7,805,17.9148
29,235,-34.28530000000001
217,17,-164.61649999999997
44,6,-371.0945
91,11,-297.091
15,66,-91.3975
13,307,-81.679
23,34,-140.92600000000004
235,35,-111.9025
62,306,-1.469850000000001
175,100,-58.63249999999999
29,161,-42.2905
15,317,-65.41650000000001
5,187,-221.557
3,217,-253.50599999999997
22,20,-245.3575
11,232,-128.845
118,11,-272.198
83,6,-337.7715
50,667,-55.4245
77,6,-343.297
210,8,-211.3925
207,10,-200.815
51,12,-322.801
3,77,-318.4855
24,646,-34.069
45,28,-235.4515
145,198,-9.143249999999998
16,556,9.8266
203,328,2.425405
155,18,-211.1385
15,14,-267.3605
5,456,-103.0145
284,3,-249.7025
24,38,-121.225
27,739,-55.1635
39,494,-17.8697
84,56,-144.536
15,38,-11.386
24,19,-261.4995
9,358,-90.669
197,22,-165.96800000000005
201,779,-31.57165
22,4,-401.9395
8,549,-31.3636
263,15,-137.782
28,13,-317.47
4,157,-256.8045
46,68,-84.6795
84,616,-44.702
47,9,-345.0115
195,40,-128.828
6,456,-86.49
5,859,24.38705
251,225,2.818015
10,418,-58.68550000000001
54,549,-35.977
88,706,-55.3865
4,80,-290.8215
11,41,-75.3345
3,36,-304.64099999999996
8,62,-203.2385
3,148,-287.33299999999997
109,45,-168.1855
9,16,-147.1435
108,117,-49.646
10,878,-31.905849999999994
125,148,-26.506699999999995
11,75,-162.701
224,9,-193.8435
32,8,-359.529
62,100,-48.4575
8,81,-213.104
27,512,-9.44995
8,55,-193.4265
10,14,-205.843
6,796,20.409599999999987
284,619,1.525415
80,7,-332.3730000000001
274,8,-166.24599999999995
127,445,-23.36165
126,216,-6.4269
76,329,-8.492250000000002
67,208,5.166649999999999
152,240,-3.4359
94,471,-27.0141
35,9,-350.4625
96,9,-303.8555
4,162,-254.13
7,58,-219.8155
27,119,-44.3325
3,76,-318.581
48,321,5.1405
17,37,-54.9405
3,429,-168.017
159,949,-51.37649999999999
44,982,-92.6235
7,188,-191.5865
9,53,-168.2705
6,34,-184.46400000000003
84,742,-57.2935
225,30,-127.9225
16,3,-414.63
49,16,-300.0615
3,132,-295.094
240,58,-75.9295
51,28,-237.286
8,220,-163.43
251,21,-129.07500000000002
126,221,-4.7360000000000015
8,9,-262.3775
189,17,-186.5225
274,225,2.722255
23,13,-310.5195
202,62,-90.5775
7,201,-184.808
3,108,-306.35350000000005
40,206,-6.916849999999991
6,231,-183.186
3,475,-153.3155
77,323,-9.4575
4,17,-111.7105
3,692,-97.639
209,3,-289.4120000000001
7,33,-142.724
7,108,-225.976
115,179,-16.03225
13,36,29.0699
117,193,-14.674999999999995
7,460,-71.832
6,483,-77.0395
64,23,-259.342
114,22,-231.71500000000003
15,610,-2.0175000000000023
4,396,-146.9125
22,192,-72.08800000000002
6,7,-264.328
17,133,-111.7855
6,417,-100.87200000000001
59,59,-127.745
34,37,-172.405
4,379,-153.4405
63,30,-229.4085
46,78,-59.687
12,84,-155.0505
51,65,-102.4415
25,27,-202.474
36,70,-47.71
171,40,-144.57
277,39,-79.919
123,92,-77.51599999999998
86,18,-268.0385
19,25,-182.2795
22,5,-389.574
238,57,-78.8745
8,411,-79.01849999999997
8,559,-28.21395
8,412,-78.672
4,212,-228.4455
71,11,-314.3495000000001
73,3,-384.25199999999995
14,48,-47.4815
158,120,-42.181
122,114,-49.5
82,361,-14.22385
9,23,-24.22045
51,25,-252.24650000000003
181,179,-8.719450000000002
62,31,-225.7765
107,397,-16.6034
3,118,-301.8125
20,904,-67.9965
7,43,-190.11700000000002
7,25,-66.10749999999999
5,15,74.032
10,161,-169.1945
252,262,2.546865
12,207,-131.54999999999998
279,97,-24.4371
191,271,2.776785
21,68,-21.96435
66,323,-5.457650000000001
3,589,-121.561
28,39,-139.04399999999998
33,7,-368.061
3,15,-151.619
58,3,-395.7425
3,13,-106.1085
31,36,-168.3585
5,766,-17.26665
5,507,-85.83349999999999
15,11,-304.706
174,4,-285.6435
10,20,-105.8985
5,52,-261.556
4,95,-286.0375
134,51,-143.3795
249,55,-75.37100000000002
49,164,6.7657500000000015
217,4,-256.10900000000004
4,75,-292.0205
4,84,-289.689
19,829,-56.0295
24,539,-10.754900000000005
22,602,-21.29725
43,162,7.4073
141,3,-333.077
134,35,-180.2105
125,697,-44.39700000000001
14,330,-66.14649999999999
5,203,-213.425
42,55,-114.7095
108,14,-267.118
209,57,-93.9345
28,8,-359.6765
233,532,-1.2530500000000018
90,72,-107.67200000000001
21,719,-42.5255
222,15,-167.45049999999995
10,24,-43.7275
12,27,-58.9885
6,697,-15.10275
44,34,-205.822
41,470,-16.21715
46,6,-369.624
93,80,-95.744
20,512,8.412500000000001
166,31,-167.005
43,310,5.5982
37,192,-17.22325
3,824,-72.08399999999997
9,347,-95.3015
226,779,-24.72330000000001
13,374,-54.76899999999999
154,639,-32.66635
20,19,-244.72950000000003
32,27,-224.4725
4,106,-281.608
122,202,-10.533650000000009
63,61,-125.531
28,471,6.68775
105,509,-31.0282
11,24,-72.6495
24,12,-321.1825
24,288,-38.5255
28,494,-6.53905
3,59,-321.1085
15,23,-160.821
4,546,-96.8555
5,129,-250.919
4,22,-183.88
66,341,-9.14885
26,131,-54.327
6,13,-101.8675
52,10,-334.927
65,15,-297.18000000000006
49,919,-86.3705
61,33,-217.6895
12,18,-179.6795
6,36,-194.317
148,107,-59.2895
101,460,-24.36965
3,312,-211.3375
234,80,-53.3295
71,228,4.793215
71,6,-348.7580000000001
8,29,-71.5995
47,39,-186.7885
40,393,5.4568
289,55,-54.28999999999999
6,22,-72.7365
5,593,-59.84049999999999
54,40,-187.2545
128,7,-287.783
18,95,-94.0905
77,660,-51.641999999999996
90,4,-353.3115
5,29,-193.8845
4,12,92.695
111,28,-214.0555
26,151,-57.4465
10,707,13.75265
34,17,-292.3355
23,187,-68.57849999999999
66,7,-345.036
5,116,-256.9685
18,18,-243.09750000000003
259,3,-262.0725
203,773,-29.2099
39,131,8.58195
155,129,-39.3665
119,160,-19.3258
42,15,-307.1335
20,72,-43.17700000000001
4,103,-282.888
88,409,-19.56555
26,980,-84.34150000000002
64,90,-63.02850000000001
44,928,-86.4245
277,16,-124.9305
7,165,-202.7285
180,30,-159.469
289,13,-127.8135
222,16,-164.05149999999998
36,3,-410.6655
5,804,-9.302799999999998
73,8,-331.50699999999995
123,104,-64.292
54,826,-77.1555
253,12,-156.5805
22,185,-73.53399999999998
37,6,-375.5005
70,891,-79.102
18,195,-93.35750000000002
214,78,-64.306
184,595,-20.405550000000012
56,196,5.807600000000001
47,269,5.599350000000001
93,27,-229.299
4,346,-166.70549999999997
33,36,-174.7175
10,230,-138.3825
162,27,-179.89049999999997
36,22,-261.573
29,205,-39.543
13,22,-142.7195
149,260,-2.0161000000000016
43,57,-109.965
3,127,-297.6005
30,138,-34.097
55,14,-308.75
11,49,-113.21450000000002
21,18,-258.97200000000004
165,15,-213.2525
16,14,-274.131
49,248,5.63965
23,644,-31.81280000000001
104,267,-5.149650000000001
261,7,-183.696
281,423,1.840815
104,285,-7.018749999999998
96,495,-28.1921
87,5,-343.7135
39,714,-60.48650000000001
244,16,-147.8595
143,49,-142.138
9,11,-241.2315
6,515,-66.3875
297,135,3.89661
9,420,-66.1535
38,87,-15.1027
65,73,-96.58200000000001
25,11,-331.2455
220,386,2.14537
50,119,-11.21895
133,80,-94.6745
7,113,-224.5495
28,10,-342.0565
21,4,-401.792
7,31,-128.1475
44,357,5.256349999999999
221,22,-147.983
36,414,5.7787500000000005
155,960,-53.303
3,450,-161.1355
4,500,-110.878
13,931,-53.735
122,98,-68.806
49,92,-38.9635
79,136,-29.02525
245,183,3.29461
86,22,-251.743
188,8,-228.662
255,11,-159.9435
283,274,2.36619
203,14,-185.831
98,156,-22.4137
187,22,-173.70149999999995
34,250,-18.174750000000003
159,589,-29.145250000000004
99,381,-17.13715
106,92,-77.372
149,152,-22.4979
223,267,2.6385749999999994
242,130,-17.312599999999996
231,410,2.0322750000000003
15,678,-17.953300000000006
293,215,2.764905
9,508,-35.0855
6,898,20.63085
288,924,-19.0381
13,3,-411.329
167,27,-176.37900000000005
30,70,-18.634100000000004
47,253,5.7573
11,7,-337.1860000000001
140,57,-128.875
54,214,5.6714
72,5,-357.3565
65,460,-25.917900000000003
40,3,-408.2915
190,19,-179.6655
229,135,-17.963099999999994
5,21,-113.3805
13,31,-35.92050000000001
10,13,-223.0655
34,160,-21.628699999999995
4,50,-288.004
107,9,-293.52
15,37,-20.14645
8,15,-136.40449999999998
229,45,-99.7945
7,47,-201.3135
55,15,-303.0245
113,739,-49.1285
182,4,-279.883
9,24,-7.8012000000000015
295,4,-210.4475
74,120,-34.7153
18,12,-306.81999999999994
6,3,-375.698
7,710,18.2438
167,3,-315.4249999999999
43,17,-294.668
77,7,-335.1555
7,167,-201.6355
99,60,-135.0395
95,522,-30.064150000000005
157,32,-171.45499999999996
10,15,-188.9165
20,184,-84.42999999999998
64,108,-39.32299999999999
30,952,-84.88
59,80,-79.51599999999998
5,138,-246.667
14,4,-396.448
134,163,-18.36945
13,16,-221.73200000000003
6,38,-203.0095
210,13,-184.226
27,302,-22.6572
37,421,-1.77975
179,52,-117.703
269,122,-13.244000000000002
4,68,-292.9425
191,8,-226.2425
71,341,-7.943349999999999
152,61,-116.648
9,91,-199.0005
80,220,-5.17775
3,191,-266.0725
228,404,2.0606150000000003
227,106,-35.506
9,995,-42.37600000000001
14,887,-51.21550000000001
3,37,-306.6145
54,222,5.5806999999999976
24,475,7.4595
37,71,-50.09400000000001
6,16,-23.80025
6,589,-43.7645
138,45,-153.278
175,30,-163.347
79,5,-350.987
16,102,-117.0445
3,200,-261.65250000000003
32,31,-200.555
79,12,-302.176
171,628,-29.78775
6,725,-8.402349999999998
46,46,-156.463
149,6,-278.0695
41,30,-222.228
41,127,8.4331
7,226,-172.48950000000005
139,18,-224.8565
136,200,-13.906999999999995
182,110,-46.229
54,11,-327.2295
31,311,-10.952750000000002
153,156,-20.74365
233,167,-1.8259000000000043
212,32,-133.03050000000002
199,534,-9.508400000000009
149,605,-31.48905
6,810,20.3504
8,558,-28.4722
107,324,-9.18415
3,634,-110.6155
8,243,-152.4305
36,295,-3.527100000000001
6,303,-148.6645
8,26,-35.33000000000001
43,935,-88.0435
278,92,-26.50515
8,13,-177.72050000000004
65,742,-65.66900000000001
18,76,-73.0455
94,237,-5.984200000000001
133,13,-249.212
5,320,-156.986
167,679,-34.55930000000001
176,3,-309.6035
64,19,-277.79
12,7,-343.65450000000016
15,932,-60.378
221,21,-150.513
38,917,-85.0605
3,90,-313.9135
7,478,-65.5525
12,184,-141.018
13,947,-55.858000000000004
34,432,5.9353
121,8,-286.9395
254,4,-233.2875
132,86,-84.00999999999998
6,147,-225.764
34,61,-69.3
99,111,-57.1865
17,376,-32.9439
16,84,-105.3345
7,993,-24.92205
80,19,-268.06100000000004
5,19,-80.84400000000002
13,37,28.9006
20,263,-61.0505
10,372,-76.31349999999998
179,242,3.04964
235,6,-211.998
70,57,-139.3255
20,8,-354.9015
130,48,-151.23899999999998
97,466,-28.155849999999994
135,176,-12.4095
18,590,-7.801000000000003
18,47,21.7168
153,747,-39.485
7,122,-221.35
107,3,-357.9415
30,56,-66.785
5,26,-170.447
3,594,-120.30849999999998
5,153,-239.109
4,101,-283.7485
24,9,-348.7955
32,160,-31.2455
57,196,5.74465
3,827,-71.5565
107,108,-56.212
167,675,-34.2931
7,160,-205.2315
31,4,-399.5630000000001
88,520,-32.3435
36,31,-208.997
13,389,-49.1995
79,442,-22.7156
5,149,-241.14300000000003
113,15,-258.569
5,327,-153.928
118,289,-6.823349999999998
32,86,11.696549999999998
5,746,-21.63375
23,577,-17.7342
3,29,-284.2245000000001
104,32,-206.187
7,328,-124.318
7,546,-43.24800000000001
156,520,-18.357800000000005
64,189,5.5477
31,7,-368.629
11,257,-117.75650000000002
9,874,-24.59034999999999
23,83,-35.3615
44,8,-354.416
81,4,-361.1305
8,98,-213.2145
30,5,-388.6525
57,182,5.97305
80,9,-318.6140000000001
3,740,-87.759
17,409,-21.60415
285,14,-126.5455
63,39,-194.5
90,24,-241.6625
60,64,-115.62900000000002
141,143,-28.24945
5,888,24.42295
9,589,-9.913150000000002
17,397,-25.3238
113,3,-353.407
44,680,-56.8145
42,160,-0.33339999999999925
53,799,-72.7695
4,608,-79.601
69,238,4.800459999999998
124,76,-102.117
22,44,-66.5195
27,13,-316.4355
5,956,24.7787
45,838,-77.0795
16,738,-33.425149999999995
6,126,-235.432
68,34,-213.161
94,206,-7.158450000000008
22,352,-22.27115
53,370,-5.649549999999998
70,118,-31.8007
4,612,-78.55199999999998
4,88,-288.4495
3,829,-71.21700000000001
13,20,-168.38899999999995
11,269,-112.322
22,62,16.797150000000002
28,3,-414.497
6,100,-244.8755
4,311,-181.646
10,726,-3.355649999999997
8,576,-23.08655000000001
57,17,-291.4955
277,426,1.84646
12,311,-87.0505
131,29,-197.6675
187,12,-206.9095
25,4,-401.6885
17,472,9.8191
6,52,-235.798
204,997,-42.7975
18,263,-71.46699999999998
125,22,-222.687
257,50,-76.51350000000002
11,57,-136.981
8,41,-154.5725
4,243,-213.19299999999998
28,17,-286.053
36,190,-17.947550000000007
60,905,-82.90100000000002
3,263,-232.3055
281,54,-59.153999999999996
185,26,-165.2015
38,7,-365.858
145,12,-242.8795
17,673,-23.66984999999999
4,74,-292.057
135,26,-202.9225
33,37,-169.498
27,189,-49.794
17,25,-163.81900000000005
26,13,-315.082
20,417,-6.782350000000001
16,53,-36.0775
21,306,-42.5875
35,19,-279.8525
22,31,-155.425
27,113,-39.70100000000001
192,340,-0.9756499999999979
6,960,-7.305599999999991
8,60,-200.842
257,118,-18.3656
48,545,-35.03
16,104,-118.52799999999999
17,238,-86.0215
22,53,-18.003949999999996
3,464,-156.7015
4,540,-98.6315
3,119,-301.456
16,187,-109.7595
65,61,-126.661
151,3,-326.13599999999997
15,423,-25.65175
21,709,-40.7785
3,66,-320.719
8,165,-189.9825
85,20,-260.4165
105,66,-121.1685
10,879,-32.07375
131,122,-43.4175
212,109,-38.0395
35,13,-320.36749999999995
45,11,-332.1645000000001
5,213,-208.218
52,104,-29.47805000000001
272,8,-167.54149999999996
3,116,-302.8400000000001
8,247,-150.4805
137,40,-165.2875
62,42,-183.403
59,9,-336.696
243,34,-108.849
269,127,-7.939050000000003
108,146,-29.49990000000001
13,359,-60.49850000000001
62,34,-213.32
68,70,-107.041
8,28,-60.47
7,101,-227.9965
151,474,-19.90385
4,91,-287.5535
66,58,-136.093
15,51,-43.9005
141,560,-29.92515
68,158,-8.293050000000001
5,372,-134.9155
92,6,-329.401
5,34,-221.2425
25,5,-389.8745
209,4,-261.349
246,49,-84.62100000000002
16,141,-119.7505
92,873,-70.81
23,518,-2.997
257,307,2.28545
21,25,-196.825
37,219,-13.204549999999998
55,17,-291.868
210,359,2.27557
138,208,-12.58905
55,520,-32.73885
8,942,-27.32419999999999
13,12,-277.139
8,20,-37.25850000000001
37,466,-10.82945
201,12,-195.637
19,307,-49.9995
100,11,-288.7870000000001
63,138,-16.127950000000002
10,531,-19.45645
44,12,-325.925
4,563,-91.9475
5,53,-262.6325
199,86,-64.45400000000001
255,124,-16.01385
4,62,-292.5075
12,81,-152.6895
74,438,-21.4826
19,797,-51.2135
88,135,-32.5301
196,537,-9.8907
15,94,-124.414
39,164,-6.583349999999991
64,706,-59.8125
192,52,-110.1635
34,700,-55.12600000000001
5,910,24.4671
11,472,-31.87475
3,23,-250.712
14,167,-129.934
225,285,2.52042
4,662,-65.94099999999999
28,154,-45.69600000000001
12,261,-108.393
12,197,-136.1785
3,50,-319.4265000000001
104,56,-143.827
72,8,-332.4385000000001
181,459,-10.00365
14,8,-339.2205
6,114,-240.0855
91,34,-206.6145
170,5,-272.444
158,163,-18.2819
43,9,-347.4005
29,35,-166.7005
17,148,-111.8515
47,5,-378.4025
8,185,-180.776
46,653,-51.545
39,298,6.1237
186,60,-102.6425
52,601,-45.483000000000004
52,21,-271.901
274,3,-254.55599999999998
42,249,-0.4480500000000003
75,9,-323.0445
30,141,-35.256
134,3,-338.03150000000005
218,24,-145.39999999999995
16,240,-90.397
17,11,-314.115
148,21,-207.4275
44,136,7.85145
5,964,24.8716
14,55,-77.8185
157,380,-9.6366
4,123,-273.814
21,12,-315.91099999999994
41,69,-70.3705
9,139,-188.679
5,83,-268.16200000000003
8,16,-116.1485
92,4,-351.5855
65,202,5.32855
198,6,-238.657
68,749,-64.29050000000001
167,916,-50.0335
57,517,-31.63485
8,14,-156.966
65,26,-245.7095
5,50,-259.43850000000003
120,652,-43.0605
207,309,2.49091
170,629,-29.7089
12,5,-375.4105
4,970,-5.957150000000002
274,490,1.7181799999999998
4,112,-278.9165
126,14,-251.197
62,29,-233.4545
114,29,-209.4825
275,971,-29.853750000000005
4,87,-288.8885
7,264,-153.8725
3,141,-290.68
3,30,-288.2165
6,396,-109.029
131,316,-12.07595
232,3,-276.38
66,19,-277.121
237,5,-224.382
252,688,-10.30265
29,59,-49.48949999999999
102,16,-263.661
75,69,-113.249
205,5,-246.2865
17,336,-48.543000000000006
74,114,-39.669
29,20,-265.336
140,88,-78.9735
38,4,-395.7035
14,31,-57.615
8,365,-97.4035
9,51,-163.689
278,41,-76.82000000000002
6,653,-26.18195
189,205,3.339345
28,5,-389.2525
31,19,-275.58000000000004
4,284,-193.7
160,77,-88.9025
7,149,-210.2005
39,101,9.84425
120,33,-193.566
43,10,-340.02200000000005
21,151,-83.9495
20,6,-377.055
95,8,-311.207
23,136,-70.8775
12,59,-123.23399999999998
5,72,-269.062
225,4,-250.982
43,47,-147.576
269,417,1.891495
3,115,-303.2165
146,84,-83.84700000000002
34,6,-376.858
77,542,-35.2525
27,5,-389.5185
122,7,-293.268
55,47,-163.656
6,28,-143.043
35,17,-293.099
